locus,length,segSites,nHaps,nucDiv,ttRatio,model,gammaShape,rate1,rate2,rate3,rate4,Q1,Q2,Q3
L22107_,304,2,3,2.4396747856774066e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L22244_,303,3,4,5.88658922253186e-4,2,F81,1,1,NA,NA,NA,1,NA,NA
L22294_,300,5,5,6.189065600644215e-4,0.6666666666666666,JC,1,1,NA,NA,NA,1,NA,NA
L22298_,307,2,3,6.318396643667703e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L22309_,365,4,5,6.878971913214063e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L22344_,321,1,2,2.815851365956089e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L22384_,226,2,3,3.173736225615742e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L22398_,300,2,3,4.262172500071899e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L22446_,418,2,3,1.3287216471242374e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L22467_,300,2,3,0.0017054441919990796,1,JC,1,1,NA,NA,NA,1,NA,NA
L2249_,301,2,3,2.4648260721276896e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L22494_,303,1,2,0.0013663263185760602,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L22525_,304,1,2,1.8212455958196457e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L22539_,300,3,4,0.0015058525782980067,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L2264_,304,5,6,0.003479657083851055,0.25,JC,1,1,NA,NA,NA,1,NA,NA
L22698_,337,1,2,1.1018356275489515e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L2273_,386,2,3,1.441804340496513e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L22824_,305,2,3,0.002456284191628617,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L22841_,305,2,3,0.0011744250151962793,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L23047_,483,2,3,2.584958924544238e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L23064_,321,10,9,0.002739152938273856,2.3333333333333335,JC,1,1,NA,NA,NA,1,NA,NA
L23136_,303,1,2,6.694998961022696e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L23190_,301,3,4,0.003644503294555314,2,JC,1,1,NA,NA,NA,1,NA,NA
L23387_,304,2,3,2.4427135607356414e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L23446_,237,2,3,4.462227665107702e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L23549_,368,4,5,0.00210025628266319,1,JC,1,1,NA,NA,NA,1,NA,NA
L23552_,402,2,3,1.3829551837415532e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L2358_,360,1,2,0.0013119547188199905,0,JC,1,1,NA,NA,NA,1,NA,NA
L23625_,327,1,2,5.262008561287929e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L23695_,304,1,2,6.178618236285339e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L23710_,352,4,6,0.00128469631125353,0.3333333333333333,JC,1,1,NA,NA,NA,1,NA,NA
L23716_,305,1,2,1.2213567803678207e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L23718_,301,2,3,0.0013785829542946727,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L23724_,305,1,2,7.130235648351026e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L23730_,304,7,6,0.0036992278145620214,1.3333333333333333,JC,1,1,NA,NA,NA,1,NA,NA
L23749_,402,2,3,2.69782641997583e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L23783_,307,1,2,1.802849175659851e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L23866_,300,1,2,3.589197894797388e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L2387_,307,2,3,1.8253145859484476e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L23926_,346,1,2,1.5475323848872133e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L23972_,303,3,3,8.38013475393317e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L24017_,305,1,2,0.0012671576596316137,0,F81,1,1,NA,NA,NA,1,NA,NA
L24027_,311,2,3,2.953734978484285e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L24055_,399,3,4,1.8610195728659915e-4,Inf,HKY,1,1,NA,NA,NA,1,22026.465794806718,NA
L24206_,450,1,2,8.188642050193343e-5,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L2422_,300,1,2,4.14713410600788e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L24307_,418,1,2,8.687795385043091e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L24339_,342,2,3,2.1604349005697522e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L24382_,375,2,3,8.226033109783267e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L24393_,301,1,2,6.242315331504776e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L24425_,306,1,2,1.8089398823343777e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L24536_,304,1,2,0.001532456185142948,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L24540_,303,2,3,5.402681984702838e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L24561_,302,2,3,9.214299587555839e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L24713_,303,2,3,0.0011477141076038906,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L2472_,303,3,4,5.954905538460662e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L2474_,303,5,5,0.003233069651330603,4,JC,1,1,NA,NA,NA,1,NA,NA
L24877_,321,2,3,2.880213682892228e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L24878_,304,4,5,0.0019443640675619706,1,F81,1,1,NA,NA,NA,1,NA,NA
L24954_,301,1,2,0.001664617421734607,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L25145_,380,2,3,0.0013524784166986004,1,JC,1,1,NA,NA,NA,1,NA,NA
L25284_,338,1,2,4.1371862570379063e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L25434_,303,1,2,0.001024744738932045,0,F81,1,1,NA,NA,NA,1,NA,NA
L25498_,300,2,3,0.001926317908601996,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L25573_,266,2,3,9.920547824941836e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L25824_,377,1,2,1.458981485479498e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L25948_,300,4,5,5.562106352995312e-4,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L26226_,324,7,7,0.0029143181950988884,6,K80,1,1,NA,NA,NA,1,12.040334468241912,NA
L2636_,309,2,3,8.239865439705886e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L26428_,392,1,2,1.4016916365732353e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L26512_,304,2,3,4.8112656238475374e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L26535_,303,1,2,3.552448428297757e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L26555_,303,3,4,7.748208831591742e-4,Inf,HKY,1,1,NA,NA,NA,1,22026.465794806718,NA
L26711_,406,1,2,1.3521368817448885e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L26854_,305,2,3,6.954948332650089e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L269_,404,1,2,9.144676401231144e-5,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L26933_,418,3,4,0.001461184974406777,0,JC,1,1,NA,NA,NA,1,NA,NA
L27070_,353,3,4,0.0013266643485703587,Inf,HKY,1,1,NA,NA,NA,1,22026.465794806718,NA
L2709_,320,6,7,0.0014027818881325836,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L27096_,301,2,3,7.069383216172208e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L27101_,306,1,2,3.516443883416361e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L27108_,304,3,2,7.216898435771305e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L27289_,301,1,2,1.840021323611601e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L27349_,353,1,2,1.561067653559696e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L27418_,305,3,4,0.001328790941603879,2,F81,1,1,NA,NA,NA,1,NA,NA
L2744_,326,1,2,0.001520782086337771,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L27464_,300,2,3,5.320525725460872e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L27485_,305,2,3,2.4314047016581612e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L2758_,412,2,2,7.543599765974132e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L27726_,301,1,2,8.16831895995804e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L27839_,314,1,2,1.1851981914753522e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L27954_,300,3,2,0.0027281355152282073,2,F81,1,1,NA,NA,NA,1,NA,NA
L28127_,300,1,2,3.589197894797388e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L28159_,324,2,3,8.568711718364029e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L28167_,302,7,7,0.0022033201183634765,6,HKY,1,1,NA,NA,NA,1,12.734777835854114,NA
L28230_,306,2,3,6.407366499109619e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L28341_,248,1,2,6.726035136807555e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L28412_,301,2,3,3.6341854179743136e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L28425_,324,1,2,2.7889483274278463e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L28459_,453,1,2,1.208682178715521e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L28607_,307,4,5,0.0019893120810552003,1,JC,1,1,NA,NA,NA,1,NA,NA
L28610_,301,1,2,2.4304331501910238e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L28826_,300,1,2,7.25317074573639e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L28889_,345,4,5,0.001181581666313968,3,JC,1,1,NA,NA,NA,1,NA,NA
L28956_,309,2,3,2.9958075430751936e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L28965_,302,2,3,9.854102162761204e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L29020_,309,1,2,3.4811618377633534e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L29023_,286,1,2,1.8721895285698454e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L29118_,413,3,5,0.0013166472473959898,2,JC,1,1,NA,NA,NA,1,NA,NA
L2922_,304,5,7,0.0018507486397394653,4,F81,1,1,NA,NA,NA,1,NA,NA
L29420_,304,5,5,0.001719687040787958,4,JC,1,1,NA,NA,NA,1,NA,NA
L29453_,337,2,3,5.123317049922554e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L29454_,301,1,2,2.4304331501910238e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L29471_,264,1,2,5.743422549093942e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L29473_,303,4,5,0.0018690205432855024,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L29516_,432,1,2,8.537920621054671e-5,0,JC,1,1,NA,NA,NA,1,NA,NA
L29531_,300,4,5,6.131546403612205e-4,3,JC,1,1,NA,NA,NA,1,NA,NA
L29574_,304,2,3,3.046756650950622e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L29648_,325,2,3,5.390735665965024e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L29716_,415,6,7,0.0029543137800018535,2,JC,1,1,NA,NA,NA,1,NA,NA
L2995_,302,2,3,0.0015223873776091948,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L29953_,303,1,2,8.562311596409977e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L29980_,362,5,7,0.002747554780498901,4,F81,1,1,NA,NA,NA,1,NA,NA
L30020_,377,1,2,1.458981485479498e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L30057_,305,3,4,0.0015761768687020605,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L30092_,367,1,2,9.349527967984525e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L30095_,372,5,6,0.0030177081269381944,4,JC,1,1,NA,NA,NA,1,NA,NA
L30296_,203,1,2,1.7748780798448625e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L3031_,382,4,5,0.0015290519877675843,3,JC,1,1,NA,NA,NA,1,NA,NA
L30323_,306,2,3,3.026170457363118e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L30399_,300,1,2,3.589197894797388e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L30401_,300,8,10,0.0031497512294728362,1.6666666666666667,F81,1,1,NA,NA,NA,1,NA,NA
L30418_,302,2,3,0.001129937047996618,1,JC,1,1,NA,NA,NA,1,NA,NA
L30420_,301,1,2,0.001651433468325552,0,JC,1,1,NA,NA,NA,1,NA,NA
L30436_,299,4,5,0.0015787961539856234,3,JC,1,1,NA,NA,NA,1,NA,NA
L30694_,408,1,2,1.345342224047678e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L30738_,306,3,4,2.4457318035299685e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L30919_,304,2,3,5.384305515367114e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L30971_,310,2,3,0.0011592994161801502,1,JC,1,1,NA,NA,NA,1,NA,NA
L31010_,330,4,5,5.556713928273561e-4,Inf,HKY,1,1,NA,NA,NA,1,22026.465794806718,NA
L31153_,254,3,3,4.216111851739967e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L31162_,303,2,3,4.241304613913187e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L3128_,340,1,2,1.622564258093866e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L31433_,303,1,2,0.001243356949904215,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L3147_,419,4,4,0.0014256606243599622,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L31489_,302,3,3,0.0029253830246666742,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L31499_,300,2,3,1.8693739035403065e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L31514_,302,1,2,0.0011430758508802997,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L31517_,303,1,2,0.0017170167403439158,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L31527_,300,1,2,7.25317074573639e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L31532_,397,5,6,0.0010529877395676415,1.5,JC,1,1,NA,NA,NA,1,NA,NA
L31749_,300,3,3,0.001274625406229329,0.5,F81,1,1,NA,NA,NA,1,NA,NA
L3177_,302,4,5,0.0020325156808756154,1,F81,1,1,NA,NA,NA,1,NA,NA
L31816_,301,1,2,1.840021323611601e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L32094_,303,1,2,3.552448428297757e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L32102_,417,2,3,3.0533224861832033e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L32168_,279,1,2,9.452321378926884e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L32210_,300,1,2,3.019757844180495e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L32248_,300,1,2,6.764257570964309e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L32283_,496,2,3,4.4790411762888835e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L32358_,309,2,3,5.857724246236412e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L32400_,371,3,4,6.196299316836052e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L32451_,302,3,4,0.0022810104310669846,2,F81,1,1,NA,NA,NA,1,NA,NA
L32455_,343,6,8,0.002325761958789482,0.2,JC,1,1,NA,NA,NA,1,NA,NA
L32470_,300,5,7,0.00524805153720054,0.25,F81,1,1,NA,NA,NA,1,NA,NA
L32558_,305,2,3,0.0015385702774911296,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L32566_,307,1,2,0.0012586246114186064,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L3257_,302,2,3,3.0676248471900097e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L32576_,284,1,2,1.2686628528468558e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L32589_,302,5,5,0.0025180801352725443,1.5,F81,1,1,NA,NA,NA,1,NA,NA
L32623_,328,3,4,2.8273036754947786e-4,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L32641_,301,4,5,0.002181657681515811,1,F81,1,1,NA,NA,NA,1,NA,NA
L32668_,300,3,4,0.00200972074429841,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L32811_,301,2,3,3.0781665133315563e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L3291_,345,2,3,0.0016053178643894788,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L32956_,300,2,3,0.0011785683471858732,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L33033_,379,3,4,0.0012087760577355565,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L33088_,302,2,3,0.0010905206393455734,1,JC,1,1,NA,NA,NA,1,NA,NA
L33138_,403,5,5,6.315695649682624e-4,4,JC,1,1,NA,NA,NA,1,NA,NA
L33142_,301,2,3,0.0011051592248981826,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L33155_,304,1,2,5.673662292273039e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L3324_,301,2,3,4.2016686299292937e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L3329_,301,1,2,1.840021323611601e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L33319_,501,2,3,7.745762337589539e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L33323_,303,1,2,2.4138431628177064e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L33346_,254,2,3,6.685361160547176e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L33408_,302,4,5,0.0013310178573468757,1,F81,1,1,NA,NA,NA,1,NA,NA
L33441_,339,1,2,1.0951375386276812e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L33736_,313,1,2,1.1891097366617396e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L33772_,302,1,2,1.8337198807225196e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L33858_,376,2,3,2.435819804174712e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L33888_,300,1,2,3.019757844180495e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L33965_,303,3,4,0.0010070963573171044,2,JC,1,1,NA,NA,NA,1,NA,NA
L3404_,302,1,2,4.1187290778845387e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L34095_,302,2,3,4.741394084111189e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L34106_,302,4,5,0.00031018999851474403,0,JC,1,1,NA,NA,NA,1,NA,NA
L34163_,301,1,2,8.621159098790803e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L34181_,306,5,5,0.002308229831165611,0.6666666666666666,JC,1,1,NA,NA,NA,1,NA,NA
L34184_,300,3,4,3.1117885594317106e-4,2,F81,1,1,NA,NA,NA,1,NA,NA
L3420_,312,1,2,2.8997674662660386e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L34223_,335,2,3,0.0011933021107333034,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L34242_,330,2,3,6.46371976647206e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L34380_,303,5,4,4.896002641564216e-4,1.5,JC,1,1,NA,NA,NA,1,NA,NA
L34397_,414,5,6,8.055392695232826e-4,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L34539_,386,2,3,4.990861178641777e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L34587_,304,4,5,3.08079862470426e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L34707_,312,1,2,0.0016039856613403003,0,F81,1,1,NA,NA,NA,1,NA,NA
L34725_,422,4,4,2.1984339700559528e-4,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L34808_,301,1,2,8.16831895995804e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L34914_,303,2,3,6.404654618325283e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L34934_,302,2,2,0.0026231905583419973,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L34994_,422,1,2,8.745151704089977e-5,0,JC,1,1,NA,NA,NA,1,NA,NA
L35025_,375,4,5,4.7893792772515914e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L35178_,311,5,6,0.0016857902072324946,0.6666666666666666,F81,1,1,NA,NA,NA,1,NA,NA
L35268_,318,3,4,5.182890503991421e-4,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L3528_,300,2,3,8.190733657358144e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L35325_,266,3,4,0.0019828553870079703,Inf,HKY,1,1,NA,NA,NA,1,22026.465794806718,NA
L3542_,314,3,4,0.0011594091567534348,0,JC,1,1,NA,NA,NA,1,NA,NA
L35515_,302,1,2,3.5646143475727486e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L35554_,303,1,2,1.2296936867184542e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L3556_,369,4,5,0.0018018729628450822,3,JC,1,1,NA,NA,NA,1,NA,NA
L35575_,304,1,2,0.0016345821064038626,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L35691_,256,2,3,3.499009591326105e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L35700_,367,1,2,2.453024579306285e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L35704_,224,1,2,8.109436435124507e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L3571_,302,3,4,0.0019656791618586265,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L35749_,300,3,4,9.450404072359151e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L35821_,393,1,2,9.407317237820029e-5,0,JC,1,1,NA,NA,NA,1,NA,NA
L3585_,324,2,3,6.04006523482945e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L35850_,302,1,2,2.4221097489917398e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L35863_,305,3,4,0.002162253855614142,2,JC,1,1,NA,NA,NA,1,NA,NA
L35920_,382,1,2,0.001177056148941322,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L35957_,301,3,4,3.101095127956e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L35961_,301,2,3,7.640960823595837e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L35979_,303,2,3,5.334365668774035e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L35993_,355,4,4,0.0034671404914723624,0.3333333333333333,JC,1,1,NA,NA,NA,1,NA,NA
L36091_,300,1,2,2.4388139541572002e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L3612_,380,5,5,9.228411063273449e-4,1.5,JC,1,1,NA,NA,NA,1,NA,NA
L36146_,418,3,4,3.078545847029387e-4,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L36214_,303,1,2,7.178906198851717e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L36246_,316,2,3,0.001387321678740999,0,JC,1,1,NA,NA,NA,1,NA,NA
L3626_,317,1,2,5.916982936377492e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L36265_,326,3,4,2.855755323529101e-4,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L36429_,300,2,3,3.646717091829398e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L36467_,397,1,2,4.3102240669981226e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L36471_,300,1,2,3.019757844180495e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L3655_,401,3,4,6.22001710718011e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L36580_,367,2,3,2.999698628408828e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L36629_,412,1,2,2.1784322756525959e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L36635_,360,1,2,3.4361968306922437e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L36801_,300,4,5,7.350953380690806e-4,3,JC,1,1,NA,NA,NA,1,NA,NA
L36940_,300,1,2,2.4388139541572002e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L36953_,304,1,2,4.090710512728861e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L36979_,301,1,2,2.4304331501910238e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L36988_,306,4,4,0.0018224646665013636,3,JC,1,1,NA,NA,NA,1,NA,NA
L37018_,304,2,4,0.0016884818981804564,1,JC,1,1,NA,NA,NA,1,NA,NA
L37124_,301,1,2,7.228245760355852e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L37172_,303,2,3,0.0010828136074715277,1,JC,1,1,NA,NA,NA,1,NA,NA
L37191_,301,1,2,9.49244645451966e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L37345_,304,3,4,0.00142465660158976,2,JC,1,1,NA,NA,NA,1,NA,NA
L37376_,301,2,4,0.0014261598296403933,1,F81,1,1,NA,NA,NA,1,NA,NA
L37388_,307,1,2,4.0493902045194785e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L37400_,302,3,4,7.254904200989408e-4,0.5,F81,1,1,NA,NA,NA,1,NA,NA
L37415_,303,1,2,9.427651598174815e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L37466_,309,3,4,0.0019492274777476212,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L37473_,381,5,5,0.00133939109185777,4,JC,1,1,NA,NA,NA,1,NA,NA
L37501_,270,1,2,2.619466839650326e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L37647_,327,3,4,9.650523701402061e-4,2,F81,1,1,NA,NA,NA,1,NA,NA
L3774_,301,2,3,0.0010535698419931845,1,JC,1,1,NA,NA,NA,1,NA,NA
L37807_,359,1,2,1.5342298142434835e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L37855_,301,3,3,8.890570320628015e-4,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L37860_,301,4,5,0.0035539352667887615,1,JC,1,1,NA,NA,NA,1,NA,NA
L37906_,302,1,2,4.1187290778845387e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L37916_,301,1,2,4.132882786055963e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L37982_,326,1,2,8.84684066988339e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L37994_,291,3,4,0.0011527361002439031,2,JC,1,1,NA,NA,NA,1,NA,NA
L38062_,304,1,2,2.4056328119237687e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L38080_,305,1,2,1.2213567803678207e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L38092_,365,1,2,1.9922705541002478e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L38121_,397,3,4,9.219569279308985e-4,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L38123_,303,2,3,1.8502335564050818e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L3814_,302,2,3,0.0019131239503239,1,F81,1,1,NA,NA,NA,1,NA,NA
